name,female_sum,male_sum,both_sums,per_diff
rasheeda,1713,10,1723,197.67846778874056
kalen,1458,4556,6014,103.02627203192552
lavaughn,962,936,1898,2.73972602739726
elsa,30490,21,30511,199.72468945626167
chai,251,378,629,40.38155802861685
laikynn,346,11,357,187.6750700280112
lawanda,12093,6,12099,199.8016364988842
oluwadamilola,279,175,454,45.81497797356828
brye,10,42,52,123.07692307692308
alvaro,5,17027,17032,199.88257397839362
hawkins,10,886,896,195.53571428571428
nalo,12,51,63,123.80952380952381
buffy,3306,6,3312,199.27536231884056
eman,2172,311,2483,149.89931534434155
subin,6,10,16,50.0
azie,87,6,93,174.19354838709677
izrael,10,1186,1196,196.65551839464882
halstyn,140,5,145,186.20689655172413
kindell,174,52,226,107.9646017699115
hollie,18393,1453,19846,170.7145016628036
derian,135,1473,1608,166.4179104477612
nelvin,10,387,397,189.92443324937028
taigen,36,26,62,32.25806451612903
ronel,6,545,551,195.64428312159708
milagro,1828,32,1860,193.11827956989248
ryane,846,58,904,174.3362831858407
raelan,122,5,127,184.251968503937
trudell,54,5,59,166.10169491525423
ziyan,171,247,418,36.36363636363637
jodeci,412,444,856,7.476635514018691
jermyah,18,19,37,5.405405405405405
charlee,18508,459,18967,190.3200295249644
floyd,1377,154303,155680,196.46197327852005
tazmin,18,5,23,113.04347826086956
tesla,2588,98,2686,185.40580789277737
aisa,552,5,557,196.40933572710952
stevie,16237,12385,28622,26.91635804625812
dandra,605,60,665,163.90977443609023
patricio,5,4559,4564,199.56178790534616
reyna,18147,32,18179,199.29589086308377
bergen,522,395,917,27.699018538713194
sherrod,5,1970,1975,198.9873417721519
wood,6,313,319,192.47648902821317
tyari,17,17,34,0.0
erron,15,854,869,193.09551208285384
neville,75,2330,2405,187.52598752598752
suad,270,5,275,192.72727272727272
tim,188,83327,83515,199.099562952763
senna,981,93,1074,165.3631284916201
freedom,1224,668,1892,58.7737843551797
giovanni,967,86387,87354,195.57204020422648
byrle,28,32,60,13.333333333333334
eldean,223,143,366,43.71584699453552
murlyn,11,20,31,58.06451612903226
eisa,133,318,451,82.039911308204
mariela,11475,8,11483,199.72132717930856
fred,2029,343576,345605,197.65165434527856
joan,481016,7469,488485,193.88394730646797
monti,187,395,582,71.47766323024055
london,43716,10178,53894,124.45912346457861
shellie,9967,892,10859,167.14246247352426
kemani,651,497,1148,26.82926829268293
pearce,43,1225,1268,186.4353312302839
iah,10,5,15,66.66666666666666
detric,5,426,431,195.3596287703016
mavryk,5,244,249,191.96787148594376
soriya,373,5,378,194.7089947089947
rayaan,179,1031,1210,140.82644628099175
aurie,468,6,474,194.9367088607595
terron,32,2487,2519,194.91861849940452
frankye,266,6,272,191.1764705882353
jihad,5,2035,2040,199.01960784313727
isabel,130387,1827,132214,194.47259745564008
aime,1835,474,2309,117.88653096578605
kymoni,131,246,377,61.0079575596817
jacobie,22,894,916,190.3930131004367
jujuan,5,451,456,195.61403508771932
alivia,34158,15,34173,199.82442278992187
kasey,33220,12442,45662,91.00784021724849
waddie,5,21,26,123.07692307692308
nicole,593691,1965,595656,198.6804464321689
yuval,217,402,619,59.77382875605816
zelma,16807,112,16919,197.35208936698388
dezi,283,332,615,15.934959349593496
kaiea,5,65,70,171.42857142857142
elroi,45,106,151,80.79470198675497
abbigail,12114,5,12119,199.83496988200346
alexei,117,1333,1450,167.72413793103448
shaquan,537,2115,2652,119.00452488687783
jerrel,26,2448,2474,195.7962813257882
elbert,97,33501,33598,198.84516935531877
ceola,2164,21,2185,196.15560640732267
kimber,10934,436,11370,184.66138962181176
deni,665,170,835,118.562874251497
jada,67206,256,67462,198.4821084462364
maize,179,90,269,66.17100371747212
sokhom,12,13,25,8.0
anani,319,6,325,192.6153846153846
lamoni,74,18,92,121.73913043478262
karmine,5,115,120,183.33333333333331
raquel,50483,281,50764,197.78583247971002
hartlen,8,56,64,150.0
holdyn,53,673,726,170.79889807162533
audriel,11,5,16,75.0
marlow,1704,2133,3837,22.361219702892885
kairi,6015,527,6542,167.7774380923265
ashlie,10063,5,10068,199.80135081446167
jahari,219,1774,1993,156.04616156547917
katin,6,20,26,107.6923076923077
ai,392,11,403,189.08188585607942
summit,206,909,1115,126.09865470852017
asil,16,64,80,120.0
nikki,40064,896,40960,191.25
aiden,2120,252629,254749,196.67123325312366
magic,69,370,439,137.12984054669704
krosby,39,143,182,114.28571428571428
kamar,56,1556,1612,186.1042183622829
juliani,170,60,230,95.65217391304348
jourdin,146,81,227,57.268722466960355
cordie,2064,167,2231,170.05826983415508
harriett,21604,5,21609,199.90744597158593
envy,686,5,691,197.10564399421128
ferry,10,65,75,146.66666666666666
bobby,9663,314848,324511,188.08915568347453
cornelius,642,36324,36966,193.05307579938324
jalen,1711,40113,41824,183.63618974751338
octavia,22981,139,23120,197.59515570934255
rosean,5,32,37,145.94594594594594
deniss,82,5,87,177.01149425287358
mariel,7182,116,7298,193.64209372430804
leeor,16,17,33,6.0606060606060606
ava,336272,336,336608,199.60072250213898
aamir,6,2616,2622,199.08466819221968
adynn,17,74,91,125.27472527472527
shaye,2179,664,2843,106.57755891663736
jerel,5,3603,3608,199.44567627494456
kaloni,643,17,660,189.6969696969697
evryn,95,42,137,77.37226277372264
olga,61817,198,62015,198.72288962347818
cordell,148,10760,10908,194.57279061239456
darren,569,103751,104320,197.81825153374234
michi,143,8,151,178.80794701986756
jeylani,87,22,109,119.26605504587155
dann,1145,1089,2234,5.0134288272157566
rilan,20,227,247,167.61133603238866
layke,60,158,218,89.90825688073394
albany,714,5,719,197.2183588317107
jerrin,16,494,510,187.45098039215685
lawrence,2180,460585,462765,198.11567426231454
kendrick,380,32988,33368,195.44473747302803
mishon,28,68,96,83.33333333333334
otie,147,42,189,111.11111111111111
gradie,215,426,641,65.83463338533542
andriel,31,181,212,141.50943396226415
lucas,526,320790,321316,199.3451928942225
rio,2177,4962,7139,78.02213195125368
torin,213,5114,5327,184.006007133471
chester,828,121369,122197,197.28962249482393
navie,529,6,535,195.51401869158877
nirvair,6,150,156,184.6153846153846
lenn,6,515,521,195.39347408829175
dillyn,222,412,634,59.93690851735016
jersey,3874,593,4467,146.89948511305127
alis,476,5,481,195.84199584199584
emjay,90,54,144,50.0
aamari,109,190,299,54.18060200668896
orbie,51,609,660,169.0909090909091
opal,72794,718,73512,196.0931548590706
rikki,7033,624,7657,167.40237691001698
acea,5,77,82,175.609756097561
candler,5,67,72,172.22222222222223
bryden,28,1909,1937,194.21786267423852
rori,3126,64,3190,191.97492163009403
alyssa,313912,432,314344,199.4502837655562
kymani,1061,4236,5297,119.8791768925807
yancey,34,1503,1537,191.15159401431362
kassey,731,5,736,197.2826086956522
jaquan,58,10543,10601,197.81152721441373
cleveland,87,21934,22021,198.4196902956269
onyekachi,16,92,108,140.74074074074073
murray,383,21859,22242,193.11213020411833
zelle,21,6,27,111.11111111111111
sarin,123,11,134,167.1641791044776
morgan,222645,45110,267755,132.61003529345857
rari,18,30,48,50.0
dorsie,391,254,645,42.480620155038764
rowdy,59,4727,4786,195.06895110739657
sukhdeep,10,37,47,114.89361702127661
idell,3425,38,3463,195.6107421311002
samar,1078,1218,2296,12.195121951219512
louis,2841,405059,407900,197.21402304486392
emon,90,596,686,147.52186588921285
dorren,10,5,15,66.66666666666666
jennings,298,4792,5090,176.58153241650294
meryl,5154,431,5585,169.13160250671442
mckinly,30,5,35,142.85714285714286
darcell,506,170,676,99.40828402366864
brevyn,11,206,217,179.72350230414747
edden,6,44,50,152.0
tiney,327,5,332,193.97590361445782
shaughnessy,91,5,96,179.16666666666669
hurley,78,2581,2659,188.26626551335087
mykale,28,136,164,131.70731707317074
truitt,5,1443,1448,198.61878453038676
tyshon,11,1404,1415,196.8904593639576
wen,70,87,157,21.656050955414013
onie,1786,277,2063,146.29180804653416
darian,6238,16782,23020,91.60729800173762
jc,37,1792,1829,191.90814652815746
sharmon,458,7,465,193.9784946236559
vesta,8181,27,8208,198.6842105263158
ival,127,297,424,80.18867924528303
wonnie,43,11,54,118.5185185185185
caidyn,440,807,1247,58.861267040898156
kurt,196,85802,85998,199.08835089188122
aviel,53,1232,1285,183.50194552529183
iry,12,15,27,22.22222222222222
sarah,1095724,3339,1099063,198.78478303791502
concepcion,5218,968,6186,137.40704817329456
ople,284,19,303,174.91749174917493
camari,1091,1566,2657,35.75461046292811
owsley,5,25,30,133.33333333333331
dalia,13949,6,13955,199.82801863131493
vin,5,249,254,192.1259842519685
terez,145,412,557,95.87073608617594
milano,12,272,284,183.09859154929578
dallyn,32,214,246,147.96747967479675
eathel,763,21,784,189.28571428571428
kamaron,10,205,215,181.3953488372093
stone,138,6416,6554,191.57766249618552
alexcis,215,11,226,180.5309734513274
kenndy,10,7,17,35.294117647058826
gold,23,16,39,35.8974358974359
rily,63,16,79,118.9873417721519
zuriel,472,1868,2340,119.31623931623932
claudine,11322,15,11337,199.47075946017466
ravinder,5,93,98,179.59183673469389
daria,8955,5,8960,199.77678571428572
sea,10,11,21,9.523809523809524
johanny,389,42,431,161.02088167053364
paulie,11,60,71,138.0281690140845
vergil,56,1949,2005,188.8279301745636
cassiel,69,420,489,143.55828220858896
clinton,438,97473,97911,198.21061984863806
yesica,2402,5,2407,199.16909015371834
sevon,6,215,221,189.14027149321265
kenzi,3159,38,3197,195.24554269627777
nery,287,1538,1825,137.0958904109589
nakai,185,884,1069,130.77642656688494
armani,11495,14797,26292,25.11790658755515
abel,156,64483,64639,199.03463853091787
harpreet,254,249,503,1.9880715705765408
diallo,5,796,801,197.5031210986267
kalki,43,6,49,151.0204081632653
dalen,16,1956,1972,196.75456389452333
kaysyn,10,91,101,160.39603960396042
jajuan,11,2441,2452,198.20554649265904
haroldean,7,12,19,52.63157894736842
archi,5,6,11,18.181818181818183
truth,735,1350,2085,58.992805755395686
sheila,238706,648,239354,198.91708515420675
hudsen,22,541,563,184.3694493783304
kamal,25,3031,3056,196.7277486910995
rihanna,6522,5,6527,199.69358051172054
jandel,5,269,274,192.7007299270073
hope,96315,563,96878,197.67542682549185
graham,222,58459,58681,198.48673335491898
collis,10,1309,1319,196.96739954510994
ginger,46170,41,46211,199.6451061435589
keondra,1107,17,1124,193.95017793594306
makai,310,8667,8977,186.18692213434332
ivey,4633,1803,6436,87.94282162834058
ernest,1855,302282,304137,197.56030999187865
metztli,451,5,456,195.61403508771932
asa,1825,20534,22359,167.35095487275817
andi,6805,869,7674,154.70419598644776
tyra,14594,143,14737,196.11861301486056
krimson,182,77,259,81.08108108108108
austine,168,153,321,9.345794392523365
akira,7555,1968,9523,117.33697364275963
courtlyn,846,16,862,192.5754060324826
aly,1442,700,2142,69.28104575163398
david,12953,3669730,3682683,198.59309096112807
kealoha,43,53,96,20.833333333333336
tristain,11,364,375,188.26666666666668
tomeka,3628,6,3634,199.33957072096865
kobi,1105,1911,3016,53.44827586206896
shinobu,5,5,10,0.0
wave,111,91,202,19.801980198019802
terrion,111,1653,1764,174.8299319727891
kasper,20,1304,1324,193.95770392749245
davelle,5,95,100,180.0
rayhan,67,832,899,170.18909899888766
reace,37,89,126,82.53968253968253
trelynn,32,18,50,56.00000000000001
lyndall,609,296,905,69.17127071823205
marka,249,5,254,192.1259842519685
binh,38,487,525,171.04761904761904
caidence,1100,148,1248,152.56410256410254
stacy,163889,22241,186130,152.2032987696771
zyan,325,1636,1961,133.70729219785824
quinlin,5,200,205,190.2439024390244
sherley,1238,264,1502,129.69374167776297
capree,49,5,54,162.96296296296296
marz,63,215,278,109.35251798561151
ukiah,6,118,124,180.64516129032256
micha,1188,1146,2334,3.5989717223650386
maricela,13012,56,13068,198.28588919498011
nicky,1969,7466,9435,116.52358240593534
haylee,30056,20,30076,199.7340071818061
hillory,27,5,32,137.5
amit,202,2891,3093,173.87649531199483
jordy,225,6530,6755,186.67653589933383
cindy,257194,771,257965,198.80448898106334
reyli,13,844,857,193.93232205367562
brittan,878,480,1358,58.615611192930785
almo,15,58,73,117.8082191780822
kenyon,187,7946,8133,190.80290175826877
kaiser,34,3620,3654,196.27805145046523
tahjae,122,121,243,0.823045267489712
stella,202743,382,203125,199.24775384615384
kenisha,4010,5,4015,199.50186799501867
ziyu,5,11,16,75.0
jahziah,17,274,291,176.63230240549828
mirl,55,87,142,45.07042253521127
ngozi,512,26,538,180.66914498141264
ajalon,12,7,19,52.63157894736842
augustine,3804,15605,19409,121.60337987531558
damion,39,16825,16864,199.07495256166982
jona,1745,513,2258,109.12311780336582
daron,160,7619,7779,191.77272142948965
lavin,26,141,167,137.7245508982036
lucious,5,4805,4810,199.5841995841996
mckenly,50,5,55,163.63636363636365
tery,34,131,165,117.57575757575758
leann,24322,7,24329,199.88491101155
wrenn,407,53,460,153.91304347826087
kaiori,54,5,59,166.10169491525423
cary,5323,24472,29795,128.53834535995972
kaizer,5,1215,1220,198.36065573770492
altair,168,229,397,30.730478589420656
kovey,6,8,14,28.57142857142857
koda,574,6133,6707,165.76710899060683
garlyn,5,11,16,75.0
aley,33,6,39,138.46153846153845
channin,45,86,131,62.59541984732825
yvonne,156028,619,156647,198.41937604933386
demaris,1018,286,1304,112.26993865030674
nataly,15164,10,15174,199.73639119546593
jie,18,86,104,130.76923076923077
my,1093,239,1332,128.22822822822823
ramey,425,567,992,28.62903225806452
curley,534,2590,3124,131.62612035851473
sava,10,204,214,181.30841121495328
brandin,137,2748,2885,181.0051993067591
yasmine,13600,5,13605,199.85299522234473
kahlo,8,82,90,164.44444444444443
candy,28495,100,28595,198.60115404791048
makia,1345,28,1373,191.84268026219956
armanni,44,76,120,53.333333333333336
keylan,55,987,1042,178.88675623800384
kamron,291,7187,7478,184.43434073281625
ayman,45,2684,2729,193.40417735434227
rosella,15909,5,15914,199.8743244941561
raylen,766,1514,2280,65.6140350877193
rainn,284,260,544,8.823529411764707
jai,1355,5037,6392,115.20650813516895
janet,556709,1515,558224,198.91441428530484
andie,5087,206,5293,184.43226903457398
chrystian,70,781,851,167.09753231492363
soleil,4767,30,4797,197.49843652282678
rachelle,33882,37,33919,199.563666381674
teighan,227,5,232,191.3793103448276
kamarion,6,2555,2561,199.06286606794222
logyn,379,208,587,58.262350936967636
carlan,25,40,65,46.15384615384615
lennan,140,5,145,186.20689655172413
fortune,316,199,515,45.43689320388349
ximena,37963,13,37976,199.86307141352432
midnight,22,5,27,125.92592592592592
lavelle,1589,2469,4058,43.37111877772302
nekia,811,50,861,176.7711962833914
damonii,12,30,42,85.71428571428571
oshin,11,12,23,8.695652173913043
gilliam,10,147,157,174.52229299363057
lavonte,11,1304,1315,196.65399239543726
auri,890,51,941,178.32093517534537
dagen,27,362,389,172.2365038560411
thelma,225429,1142,226571,197.98385495054532
cailan,71,174,245,84.08163265306122
shirrel,10,17,27,51.85185185185185
joedy,15,180,195,169.23076923076923
pierson,95,3399,3494,189.1242129364625
dick,48,29273,29321,199.34517922308243
tina,292087,904,292991,198.7658323975822
ami,7649,409,8058,179.69719533382974
nohea,170,42,212,120.75471698113208
taijae,18,11,29,48.275862068965516
calin,224,1152,1376,134.88372093023256
madelyn,112627,50,112677,199.82250148655004
rotha,153,6,159,184.9056603773585
el,38,246,284,146.47887323943664
alvia,393,441,834,11.510791366906476
jacki,3518,5,3523,199.43230201532785
miloh,7,343,350,192.0
harrison,316,96050,96366,198.6883340597306
taven,52,1689,1741,188.05284319356693
lossie,1189,24,1213,192.08573784006595
madysen,2696,5,2701,199.25953350610885
nalu,33,161,194,131.95876288659792
coley,340,2021,2361,142.3972892842016
levorn,19,122,141,146.09929078014184
phillis,3677,6,3683,199.3483573174043
deloris,34683,98,34781,198.87294787383917
leilani,52640,25,52665,199.81012057343588
khaza,153,1632,1785,165.71428571428572
lorrie,17334,88,17422,197.97956606589372
bennet,73,1994,2067,185.87324625060475
wendelin,369,190,559,64.04293381037567
elli,2705,35,2740,194.8905109489051
arlen,786,7237,8023,160.8126635921725
gustie,106,5,111,181.981981981982
ireon,15,5,20,100.0
grayson,4139,123139,127278,186.99225317808262
jaice,125,781,906,144.8123620309051
ogle,10,113,123,167.47967479674796
arland,5,1799,1804,198.89135254988915
tonja,6989,5,6994,199.71404060623394
zora,9935,37,9972,198.51584436421982
adriene,2377,61,2438,189.9917965545529
ishimwe,27,23,50,16.0
reshawn,43,428,471,163.4819532908705
javonte,39,3883,3922,196.0224375318715
camani,112,15,127,152.75590551181102
eulice,5,234,239,191.63179916317992
ashtynn,344,26,370,171.8918918918919
trew,16,153,169,162.1301775147929
keilan,43,1292,1335,187.11610486891385
trhue,11,18,29,48.275862068965516
bevan,66,567,633,158.29383886255923
aileen,37293,5,37298,199.94637782186712
kwan,27,530,557,180.61041292639138
zyian,49,49,98,0.0
toshi,85,14,99,143.43434343434342
audra,25493,193,25686,196.99447169664407
roshon,60,166,226,93.80530973451327
sky,9465,4101,13566,79.08005307386112
caton,58,199,257,109.72762645914398
tennessee,959,369,1328,88.85542168674698
avary,1637,114,1751,173.9577384351799
dasmine,51,36,87,34.48275862068966
jillian,83018,227,83245,198.90924379842633
nash,135,21076,21211,197.45415114798925
ryelan,5,113,118,183.05084745762713
lily,182901,145,183046,199.6831397572195
kaylor,749,488,1237,42.19886822958771
eriel,696,99,795,150.18867924528303
hennessy,1531,62,1593,184.43188951663527
cathy,170291,343,170634,199.1959398478615
amos,64,36145,36209,199.29299345466595
mekkah,16,10,26,46.15384615384615
zakiyah,1995,7,2002,198.6013986013986
tsion,349,37,386,161.6580310880829
tarin,887,322,1209,93.46567411083541
wilfred,103,29388,29491,198.60296361601843
taris,41,122,163,99.38650306748467
ilo,712,56,768,170.83333333333331
yer,572,142,714,120.44817927170868
mykal,332,1164,1496,111.22994652406418
siu,13,5,18,88.88888888888889
valerie,270997,693,271690,198.97971953329161
